0.01	3356.75
0.023	3313.75
0.04	3266.6
0.062	3216.91
0.09	3167.1
0.128	3120.11
0.176	3078.81
0.239	3045.17
0.32	3019.69
0.426	3001.29
0.564	2987.94
0.743	2977.65
0.976	2969.01
1.279	2961.24
1.673	2954
2.18	2947.09
2.85	2940.42
3.72	2933.91
4.84	2927.52
6.3	2921.23
8.2	2915
10.67	2908.82
13.88	2902.68
18.06	2896.56
23.5	2890.38
30.5	2883.94
39.7	2876.78
51.6	2868.26
67.1	2857.55
87.3	2843.77
113.5	2825.87
147.6	2802.6
168	2788.63
